installment,purpose,application_type,int_rate,last_pymnt_amnt,loan_amnt,revol_bal,delinq_2yrs,inq_last_6mths,mort_acc,grade,open_acc,revol_util,total_acc,fico_range_low,fico_range_high,addr_state,emp_length,home_ownership,verification_status,annual_inc,loan_status
614.08,credit_card,Individual,6.62,613.81,20000.0,32201.0,0.0,1.0,5.0,A,23.0,50.2,42.0,705.0,709.0,IL,3 years,MORTGAGE,Source Verified,110000.0,Fully Paid
698.84,major_purchase,Individual,7.35,698.84,35000.0,3423.0,1.0,0.0,0.0,A,8.0,10.5,12.0,740.0,744.0,NE,< 1 year,RENT,Source Verified,115000.0,Current
342.01,credit_card,Individual,24.37,342.01,11800.0,90678.0,0.0,1.0,6.0,E,20.0,74.0,32.0,690.0,694.0,AZ,10+ years,MORTGAGE,Source Verified,221000.0,Current
946.68,debt_consolidation,Individual,20.99,35066.33,35000.0,38098.0,0.0,1.0,0.0,E,23.0,54.0,54.0,680.0,684.0,NY,10+ years,OWN,Verified,125000.0,Fully Paid
328.73,debt_consolidation,Individual,18.54,328.51,9025.0,3557.0,0.0,1.0,0.0,E,8.0,21.8,8.0,745.0,749.0,NJ,4 years,RENT,Source Verified,35000.0,Fully Paid
288.26,debt_consolidation,Individual,17.76,4865.54,8000.0,9961.0,0.0,1.0,0.0,D,10.0,80.3,34.0,660.0,664.0,IN,10+ years,RENT,Verified,36000.0,Fully Paid
157.24,debt_consolidation,Individual,8.24,157.24,5000.0,9710.0,0.0,0.0,6.0,B,8.0,50.6,22.0,665.0,669.0,SC,10+ years,RENT,Source Verified,85000.0,Current
690.76,credit_card,Individual,11.99,12033.93,20800.0,50365.0,0.0,4.0,25.0,B,31.0,35.9,63.0,785.0,789.0,NY,4 years,MORTGAGE,Source Verified,191000.0,Fully Paid
464.61,debt_consolidation,Individual,6.54,1863.0,20000.0,26.0,0.0,0.0,,A,12.0,0.1,18.0,780.0,784.0,CA,< 1 year,MORTGAGE,Source Verified,192000.0,Fully Paid
325.65,debt_consolidation,Individual,18.06,7088.98,9000.0,7305.0,0.0,0.0,0.0,D,4.0,61.9,6.0,665.0,669.0,CA,,RENT,Not Verified,27000.0,Fully Paid
318.79,debt_consolidation,Individual,9.17,261.45,10000.0,62719.0,0.0,0.0,3.0,B,14.0,71.7,31.0,710.0,714.0,CA,10+ years,MORTGAGE,Source Verified,139000.0,Fully Paid
499.08,credit_card,Individual,12.12,498.85,15000.0,13142.0,0.0,1.0,3.0,B,10.0,51.7,21.0,680.0,684.0,WA,10+ years,MORTGAGE,Verified,74000.0,Fully Paid
291.92,home_improvement,Individual,7.99,291.92,14400.0,14432.0,0.0,1.0,4.0,A,14.0,34.0,30.0,730.0,734.0,TX,,MORTGAGE,Verified,110000.0,Current
341.73,debt_consolidation,Individual,13.99,4757.91,10000.0,4256.0,1.0,1.0,1.0,C,9.0,19.5,14.0,680.0,684.0,NY,10+ years,RENT,Not Verified,35000.0,Fully Paid
382.36,credit_card,Individual,9.99,13624.87,18000.0,57996.0,0.0,0.0,2.0,B,13.0,46.7,23.0,685.0,689.0,NH,3 years,MORTGAGE,Source Verified,67000.0,Fully Paid
193.41,debt_consolidation,Individual,9.93,193.41,6000.0,5917.0,1.0,0.0,3.0,B,9.0,62.3,14.0,670.0,674.0,NY,10+ years,MORTGAGE,Source Verified,92000.0,Current
494.86,debt_consolidation,Individual,11.53,494.61,15000.0,9522.0,0.0,0.0,1.0,B,6.0,77.4,8.0,670.0,674.0,FL,2 years,MORTGAGE,Verified,52000.0,Fully Paid
654.68,debt_consolidation,Individual,10.99,18808.83,20000.0,15622.0,0.0,0.0,6.0,B,12.0,48.2,36.0,695.0,699.0,FL,,MORTGAGE,Verified,120600.0,Fully Paid
251.68,debt_consolidation,Individual,15.59,1935.31,7200.0,2084.0,0.0,0.0,0.0,C,7.0,8.2,9.0,665.0,669.0,NC,3 years,RENT,Source Verified,35000.0,Fully Paid
303.28,small_business,Individual,18.55,303.28,8325.0,668.0,0.0,0.0,0.0,D,5.0,29.0,10.0,715.0,719.0,NY,,RENT,Verified,46728.0,Charged Off
256.39,debt_consolidation,Individual,18.45,256.39,10000.0,61791.0,0.0,3.0,0.0,D,36.0,71.0,46.0,660.0,664.0,PA,10+ years,OWN,Verified,120000.0,Current
531.25,debt_consolidation,Individual,13.67,15881.37,23000.0,6428.0,1.0,1.0,3.0,C,7.0,43.7,25.0,705.0,709.0,SC,10+ years,MORTGAGE,Not Verified,50000.0,Fully Paid
104.79,wedding,Individual,8.9,2491.74,3300.0,791.0,0.0,1.0,0.0,A,9.0,5.8,18.0,715.0,719.0,CA,5 years,RENT,Not Verified,45000.0,Fully Paid
419.92,debt_consolidation,Individual,12.79,419.92,12500.0,11432.0,0.0,0.0,0.0,C,9.0,69.3,23.0,670.0,674.0,MO,10+ years,RENT,Verified,46000.0,Charged Off
1377.23,debt_consolidation,Joint App,14.52,1377.23,40000.0,21869.0,0.0,0.0,0.0,C,12.0,58.3,25.0,680.0,684.0,OR,10+ years,MORTGAGE,Verified,65000.0,Current
335.26,credit_card,Individual,13.18,335.26,14675.0,45981.0,1.0,0.0,4.0,C,19.0,68.4,46.0,690.0,694.0,GA,5 years,MORTGAGE,Not Verified,65000.0,Current
1215.93,credit_card,Joint App,26.77,1215.93,40000.0,46570.0,0.0,0.0,3.0,E,16.0,71.4,37.0,680.0,684.0,AR,< 1 year,MORTGAGE,Verified,43000.0,Current
654.68,debt_consolidation,Individual,10.99,3.35,20000.0,17146.0,0.0,0.0,0.0,B,11.0,55.9,17.0,680.0,684.0,MI,3 years,RENT,Source Verified,73450.0,Fully Paid
778.52,credit_card,Joint App,16.02,778.52,32000.0,2666.0,0.0,1.0,0.0,C,4.0,36.0,6.0,690.0,694.0,CA,< 1 year,RENT,Source Verified,35000.0,Late (31-120 days)
568.77,home_improvement,Individual,23.43,568.77,20000.0,30751.0,0.0,1.0,5.0,F,11.0,90.2,21.0,710.0,714.0,WI,5 years,MORTGAGE,Source Verified,111000.0,Current
679.0,credit_card,Individual,13.53,679.0,20000.0,29667.0,0.0,0.0,1.0,B,9.0,67.6,17.0,685.0,689.0,WA,10+ years,RENT,Source Verified,85000.0,Charged Off
144.23,debt_consolidation,Individual,14.33,143.78,4200.0,5487.0,1.0,0.0,0.0,C,10.0,66.9,14.0,695.0,699.0,NY,6 years,RENT,Not Verified,43200.0,Fully Paid
180.2,debt_consolidation,Individual,8.9,190.47,5675.0,6754.0,0.0,1.0,0.0,A,7.0,30.8,11.0,720.0,724.0,OR,10+ years,OWN,Not Verified,28000.0,Fully Paid
312.75,debt_consolidation,Individual,19.22,5259.83,12000.0,7004.0,0.0,0.0,0.0,D,9.0,64.3,29.0,665.0,669.0,LA,5 years,OWN,Source Verified,41000.0,Fully Paid
506.99,debt_consolidation,Individual,9.75,17096.24,24000.0,14559.0,2.0,2.0,6.0,B,13.0,44.9,30.0,715.0,719.0,NJ,5 years,MORTGAGE,Not Verified,198000.0,Fully Paid
203.66,other,Individual,7.99,0.0,6500.0,47648.0,3.0,0.0,2.0,A,9.0,89.0,18.0,690.0,694.0,NC,5 years,MORTGAGE,Source Verified,200000.0,Charged Off
272.92,debt_consolidation,Individual,12.98,272.92,12000.0,2783.0,0.0,1.0,0.0,B,17.0,2.9,35.0,750.0,754.0,TX,4 years,RENT,Not Verified,60000.0,Current
602.93,small_business,Individual,25.82,602.93,15000.0,17112.0,0.0,0.0,0.0,E,11.0,94.5,24.0,675.0,679.0,CO,4 years,RENT,Source Verified,55000.0,Charged Off
756.63,other,Individual,10.75,756.63,35000.0,6858.0,0.0,0.0,3.0,B,10.0,36.3,26.0,730.0,734.0,TX,8 years,MORTGAGE,Source Verified,83000.0,Current
309.87,debt_consolidation,Individual,7.24,5048.99,10000.0,15148.0,0.0,0.0,3.0,A,9.0,71.8,34.0,690.0,694.0,TX,10+ years,RENT,Source Verified,80000.0,Fully Paid
479.48,debt_consolidation,Individual,24.5,199.97,16500.0,7222.0,0.0,1.0,0.0,F,8.0,61.7,14.0,670.0,674.0,NJ,3 years,RENT,Source Verified,53000.0,Fully Paid
452.5,debt_consolidation,Individual,12.12,460.47,13600.0,12841.0,1.0,0.0,0.0,B,20.0,54.6,39.0,690.0,694.0,CA,10+ years,RENT,Not Verified,75000.0,Fully Paid
271.04,house,Individual,5.32,260.34,9000.0,5123.0,0.0,1.0,1.0,A,11.0,4.3,25.0,785.0,789.0,MI,10+ years,OWN,Source Verified,133000.0,Current
31.11,home_improvement,Individual,7.49,31.11,1000.0,29007.0,0.0,0.0,1.0,A,18.0,18.8,54.0,705.0,709.0,IL,3 years,MORTGAGE,Source Verified,90000.0,Current
779.95,debt_consolidation,Individual,10.49,6070.32,24000.0,35641.0,0.0,2.0,1.0,B,19.0,60.6,43.0,660.0,664.0,GA,,MORTGAGE,Verified,59822.0,Fully Paid
268.09,debt_consolidation,Individual,12.62,268.09,8000.0,3780.0,1.0,0.0,0.0,C,13.0,43.0,15.0,675.0,679.0,CO,1 year,RENT,Source Verified,35000.0,Current
384.34,credit_card,Individual,9.49,386.41,12000.0,6553.0,0.0,0.0,3.0,B,9.0,73.6,19.0,680.0,684.0,CA,10+ years,MORTGAGE,Not Verified,60000.0,Fully Paid
942.59,debt_consolidation,Individual,8.18,10077.95,30000.0,8057.0,0.0,1.0,2.0,B,12.0,14.4,37.0,720.0,724.0,AR,9 years,MORTGAGE,Verified,125000.0,Fully Paid
184.63,other,Individual,12.74,184.63,5500.0,7152.0,0.0,1.0,0.0,C,16.0,30.8,23.0,695.0,699.0,CA,4 years,RENT,Verified,69000.0,Current
618.19,debt_consolidation,Individual,7.07,618.19,20000.0,4988.0,0.0,0.0,1.0,A,4.0,47.5,27.0,720.0,724.0,NJ,10+ years,RENT,Not Verified,70000.0,Current
214.89,debt_consolidation,Individual,10.49,9882.35,10000.0,4927.0,0.0,0.0,3.0,B,6.0,26.2,18.0,710.0,714.0,PA,10+ years,MORTGAGE,Not Verified,52000.0,Fully Paid
167.56,debt_consolidation,Individual,12.62,167.56,5000.0,4852.0,0.0,0.0,0.0,C,4.0,69.3,5.0,670.0,674.0,IN,6 years,RENT,Source Verified,25000.0,Current
371.68,debt_consolidation,Individual,7.21,371.68,12000.0,10835.0,0.0,3.0,0.0,A,28.0,10.3,70.0,735.0,739.0,CA,6 years,MORTGAGE,Source Verified,71000.0,Current
295.06,debt_consolidation,Individual,13.58,295.06,12800.0,15962.0,0.0,0.0,1.0,C,15.0,49.7,23.0,720.0,724.0,FL,10+ years,MORTGAGE,Not Verified,75000.0,Current
637.63,credit_card,Individual,11.99,637.63,19200.0,18570.0,1.0,0.0,2.0,B,12.0,94.3,17.0,660.0,664.0,PA,6 years,MORTGAGE,Verified,44000.0,Current
659.33,debt_consolidation,Individual,11.47,659.33,30000.0,31761.0,1.0,0.0,1.0,B,12.0,38.9,15.0,660.0,664.0,TX,5 years,MORTGAGE,Source Verified,109000.0,Current
294.27,other,Individual,10.91,294.27,9000.0,18390.0,0.0,1.0,1.0,B,11.0,40.0,15.0,715.0,719.0,DE,,MORTGAGE,Source Verified,76728.0,Current
192.71,debt_consolidation,Individual,14.48,5032.47,5600.0,3355.0,0.0,0.0,0.0,C,7.0,27.7,9.0,675.0,679.0,CA,2 years,RENT,Source Verified,45000.0,Fully Paid
819.95,debt_consolidation,Individual,21.98,819.95,29700.0,28168.0,0.0,0.0,0.0,E,13.0,85.1,25.0,685.0,689.0,CA,10+ years,RENT,Verified,78000.0,Charged Off
211.24,home_improvement,Individual,10.49,4602.72,6500.0,2652.0,0.0,1.0,4.0,B,7.0,11.1,29.0,660.0,664.0,IL,4 years,MORTGAGE,Not Verified,90000.0,Fully Paid
461.47,other,Individual,11.47,6118.6,14000.0,27295.0,0.0,1.0,3.0,B,8.0,71.1,18.0,695.0,699.0,CT,1 year,RENT,Not Verified,130000.0,Fully Paid
407.17,debt_consolidation,Individual,13.49,393.77,12000.0,15239.0,0.0,0.0,0.0,C,10.0,50.1,13.0,660.0,664.0,MN,3 years,RENT,Not Verified,60000.0,Fully Paid
189.1,credit_card,Individual,8.39,3892.79,6000.0,4225.0,0.0,0.0,0.0,B,7.0,31.3,11.0,705.0,709.0,LA,2 years,OWN,Source Verified,24000.0,Fully Paid
401.51,debt_consolidation,Individual,20.49,1.59,15000.0,8957.0,0.0,1.0,3.0,E,9.0,65.4,35.0,665.0,669.0,TN,2 years,RENT,Source Verified,126800.0,Fully Paid
621.02,debt_consolidation,Individual,11.99,621.02,18700.0,4650.0,0.0,1.0,2.0,B,8.0,35.5,17.0,780.0,784.0,CA,10+ years,MORTGAGE,Source Verified,209500.91,Current
304.72,debt_consolidation,Individual,6.11,304.72,10000.0,7884.0,0.0,0.0,2.0,A,10.0,13.5,16.0,810.0,814.0,CO,< 1 year,MORTGAGE,Not Verified,120000.0,Current
423.42,debt_consolidation,Individual,14.49,5907.0,18000.0,11285.0,0.0,0.0,2.0,C,12.0,76.2,18.0,675.0,679.0,MN,10+ years,MORTGAGE,Source Verified,210000.0,Fully Paid
256.59,credit_card,Individual,7.49,261.78,8250.0,9469.0,0.0,0.0,,A,7.0,41.0,11.0,720.0,724.0,CO,1 year,RENT,Verified,25200.0,Fully Paid
673.79,debt_consolidation,Individual,12.99,673.47,20000.0,46467.0,0.0,0.0,4.0,C,14.0,86.2,24.0,690.0,694.0,FL,,MORTGAGE,Verified,68928.34,Fully Paid
381.66,credit_card,Individual,6.92,433.87,12375.0,7305.0,0.0,0.0,1.0,A,19.0,23.2,30.0,750.0,754.0,MI,5 years,MORTGAGE,Verified,62000.0,Fully Paid
93.88,other,Individual,7.9,93.88,3000.0,3413.0,0.0,0.0,,A,4.0,85.3,18.0,735.0,739.0,WA,10+ years,MORTGAGE,Not Verified,65000.0,Charged Off
83.99,home_improvement,Individual,12.79,265.5,2500.0,8468.0,0.0,1.0,3.0,C,8.0,97.3,17.0,670.0,674.0,PA,9 years,MORTGAGE,Source Verified,78000.0,Fully Paid
343.27,home_improvement,Individual,10.42,343.27,16000.0,16141.0,1.0,0.0,0.0,B,21.0,15.8,36.0,720.0,724.0,CA,9 years,RENT,Not Verified,80000.0,Current
334.97,debt_consolidation,Individual,16.02,351.72,9525.0,5248.0,0.0,2.0,0.0,C,7.0,90.0,15.0,685.0,689.0,TX,2 years,OWN,Not Verified,100000.0,In Grace Period
251.36,debt_consolidation,Individual,13.33,251.33,7425.0,5849.0,0.0,1.0,4.0,C,8.0,38.0,20.0,665.0,669.0,FL,,MORTGAGE,Verified,14880.0,Fully Paid
196.15,other,Individual,10.9,196.15,6000.0,937.0,0.0,0.0,0.0,B,10.0,13.0,18.0,705.0,709.0,NJ,1 year,RENT,Source Verified,170000.0,Current
176.11,debt_consolidation,Individual,8.24,176.11,5600.0,20508.0,1.0,0.0,2.0,B,10.0,67.9,26.0,710.0,714.0,NY,7 years,MORTGAGE,Not Verified,52000.0,Current
313.23,debt_consolidation,Individual,7.97,313.23,10000.0,18442.0,1.0,0.0,2.0,A,16.0,54.2,22.0,680.0,684.0,OH,2 years,MORTGAGE,Not Verified,85000.0,Current
246.14,debt_consolidation,Individual,16.01,246.14,7000.0,3127.0,0.0,1.0,0.0,C,7.0,36.8,12.0,725.0,729.0,MI,4 years,OWN,Verified,32000.0,Current
868.3,debt_consolidation,Individual,21.15,19931.42,23000.0,9439.0,3.0,0.0,0.0,E,11.0,97.3,33.0,670.0,674.0,CA,10+ years,RENT,Verified,81150.0,Fully Paid
489.31,debt_consolidation,Individual,10.75,8618.98,15000.0,9210.0,1.0,0.0,0.0,B,12.0,67.7,50.0,690.0,694.0,TX,< 1 year,RENT,Verified,55000.0,Fully Paid
956.37,debt_consolidation,Individual,9.17,24386.34,30000.0,61420.0,0.0,0.0,3.0,B,16.0,81.7,42.0,680.0,684.0,NJ,3 years,MORTGAGE,Verified,190000.0,Fully Paid
806.43,debt_consolidation,Individual,13.56,806.43,35000.0,16502.0,0.0,1.0,0.0,C,7.0,60.9,18.0,705.0,709.0,MA,10+ years,RENT,Source Verified,73000.0,Current
312.63,credit_card,Individual,7.84,312.63,10000.0,5562.0,2.0,0.0,3.0,A,10.0,42.1,36.0,700.0,704.0,MA,10+ years,RENT,Not Verified,58000.0,Current
398.9,house,Individual,16.29,398.9,11300.0,1566.0,2.0,0.0,0.0,D,7.0,38.2,11.0,660.0,664.0,CA,10+ years,RENT,Source Verified,55000.0,Charged Off
154.53,debt_consolidation,Individual,14.33,154.15,4500.0,3710.0,0.0,2.0,2.0,C,9.0,74.2,29.0,660.0,664.0,FL,7 years,RENT,Verified,45000.0,Fully Paid
384.59,debt_consolidation,Individual,18.45,384.59,15000.0,12861.0,0.0,1.0,1.0,D,14.0,90.6,26.0,690.0,694.0,CA,2 years,RENT,Not Verified,125000.0,Current
205.11,major_purchase,Joint App,18.94,205.11,5600.0,44751.0,0.0,1.0,1.0,D,10.0,82.5,24.0,710.0,714.0,GA,10+ years,MORTGAGE,Verified,55000.0,Current
287.87,medical,Joint App,11.8,287.87,13000.0,3855.0,0.0,0.0,1.0,B,8.0,9.9,16.0,720.0,724.0,OK,10+ years,MORTGAGE,Not Verified,44000.0,Current
272.57,credit_card,Individual,7.21,272.57,8800.0,7976.0,0.0,0.0,1.0,A,12.0,45.1,12.0,720.0,724.0,IL,1 year,MORTGAGE,Not Verified,58000.0,Current
352.3,credit_card,Individual,5.31,352.3,11700.0,12096.0,0.0,0.0,0.0,A,9.0,67.2,16.0,720.0,724.0,TX,< 1 year,MORTGAGE,Source Verified,68120.0,Current
746.0,other,Individual,21.0,14349.82,27575.0,10199.0,0.0,2.0,6.0,E,7.0,44.3,31.0,690.0,694.0,OH,10+ years,MORTGAGE,Verified,70000.0,Fully Paid
699.51,home_improvement,Individual,7.39,699.51,35000.0,25358.0,0.0,0.0,2.0,A,7.0,21.9,13.0,790.0,794.0,CA,7 years,MORTGAGE,Source Verified,160000.0,Current
180.69,credit_card,Individual,5.32,180.63,6000.0,4398.0,0.0,0.0,0.0,A,7.0,18.5,16.0,745.0,749.0,NM,9 years,RENT,Not Verified,32000.0,Fully Paid
133.79,debt_consolidation,Individual,20.0,133.79,3600.0,5370.0,0.0,1.0,0.0,D,11.0,37.6,14.0,665.0,669.0,MO,,RENT,Source Verified,32000.0,Current
537.46,credit_card,Individual,10.99,537.46,24725.0,39126.0,0.0,0.0,5.0,B,27.0,30.8,55.0,720.0,724.0,LA,10+ years,MORTGAGE,Source Verified,49500.0,Current
255.29,debt_consolidation,Individual,15.99,255.29,10500.0,5130.0,1.0,3.0,3.0,C,15.0,37.0,32.0,670.0,674.0,GA,6 years,MORTGAGE,Source Verified,80000.0,Current
982.02,credit_card,Individual,10.99,982.02,30000.0,31617.0,0.0,1.0,1.0,B,13.0,47.6,21.0,700.0,704.0,CA,10+ years,MORTGAGE,Verified,125000.0,Current
433.65,debt_consolidation,Individual,17.97,433.65,12000.0,8304.0,0.0,2.0,0.0,D,16.0,30.5,35.0,685.0,689.0,IN,< 1 year,OWN,Verified,28000.0,Current
402.95,debt_consolidation,Individual,7.26,1561.25,13000.0,12355.0,0.0,0.0,0.0,A,12.0,32.6,13.0,730.0,734.0,CA,3 years,RENT,Not Verified,45000.0,Fully Paid
523.07,debt_consolidation,Individual,24.5,523.07,18000.0,6283.0,0.0,0.0,9.0,F,19.0,23.7,60.0,675.0,679.0,OR,,MORTGAGE,Verified,69000.0,Charged Off
483.52,debt_consolidation,Individual,9.93,12213.76,15000.0,9709.0,0.0,0.0,1.0,B,5.0,73.6,18.0,670.0,674.0,CA,,RENT,Not Verified,72477.0,Fully Paid
509.82,debt_consolidation,Individual,9.99,16018.88,24000.0,6463.0,0.0,0.0,2.0,B,25.0,24.1,41.0,745.0,749.0,FL,4 years,RENT,Source Verified,60000.0,Fully Paid
621.12,debt_consolidation,Individual,7.39,621.12,20000.0,25567.0,0.0,0.0,1.0,A,6.0,82.2,10.0,715.0,719.0,CA,6 years,MORTGAGE,Not Verified,120000.0,Current
263.93,debt_consolidation,Individual,11.53,263.6,8000.0,7987.0,0.0,1.0,0.0,B,9.0,60.5,10.0,680.0,684.0,MI,< 1 year,RENT,Source Verified,30000.0,Fully Paid
730.41,credit_card,Individual,14.31,730.41,31175.0,20540.0,0.0,0.0,3.0,C,4.0,96.0,16.0,715.0,719.0,AZ,2 years,MORTGAGE,Verified,65000.0,Charged Off
1084.55,debt_consolidation,Individual,7.24,1084.55,35000.0,40143.0,0.0,0.0,1.0,A,11.0,37.2,14.0,740.0,744.0,CA,5 years,OWN,Source Verified,320000.0,Current
791.32,debt_consolidation,Individual,11.49,24357.46,24000.0,12876.0,0.0,1.0,1.0,B,18.0,36.1,32.0,695.0,699.0,NY,2 years,MORTGAGE,Source Verified,78000.0,Fully Paid
699.41,other,Individual,12.69,13859.48,20850.0,7007.0,0.0,1.0,4.0,C,12.0,65.8,44.0,690.0,694.0,TX,8 years,MORTGAGE,Source Verified,175000.0,Fully Paid
358.39,credit_card,Individual,6.46,358.39,11700.0,9398.0,0.0,0.0,0.0,A,2.0,34.2,2.0,735.0,739.0,MI,,RENT,Source Verified,24002.0,Current
1353.2,debt_consolidation,Individual,22.91,1353.2,35000.0,11953.0,0.0,2.0,5.0,E,20.0,26.8,39.0,705.0,709.0,IL,2 years,MORTGAGE,Source Verified,105000.0,Current
313.83,other,Individual,23.99,313.83,8000.0,4673.0,1.0,0.0,0.0,E,7.0,29.2,11.0,695.0,699.0,TX,3 years,OWN,Verified,35000.0,Current
158.98,debt_consolidation,Individual,8.99,158.98,5000.0,3999.0,0.0,1.0,0.0,B,4.0,29.6,6.0,740.0,744.0,NY,,RENT,Verified,23459.0,Current
302.42,credit_card,Individual,13.99,302.42,13000.0,13667.0,0.0,0.0,0.0,C,6.0,99.0,8.0,660.0,664.0,FL,8 years,RENT,Source Verified,57000.0,Current
435.43,debt_consolidation,Individual,7.49,435.14,14000.0,16100.0,0.0,0.0,1.0,A,16.0,55.7,41.0,705.0,709.0,MS,10+ years,MORTGAGE,Not Verified,43000.0,Fully Paid
434.75,debt_consolidation,Individual,10.99,10189.31,20000.0,62027.0,0.0,1.0,4.0,B,18.0,79.7,30.0,710.0,714.0,MD,10+ years,MORTGAGE,Verified,131000.0,Fully Paid
251.36,debt_consolidation,Individual,8.18,252.76,8000.0,7346.0,0.0,0.0,0.0,B,5.0,68.7,16.0,670.0,674.0,NY,5 years,RENT,Not Verified,37500.0,Fully Paid
281.85,debt_consolidation,Individual,22.99,281.85,10000.0,11287.0,0.0,1.0,2.0,F,14.0,38.1,19.0,685.0,689.0,VA,8 years,MORTGAGE,Verified,85000.0,Late (16-30 days)
773.63,debt_consolidation,Individual,9.93,773.63,24000.0,21362.0,1.0,0.0,1.0,B,15.0,60.0,29.0,660.0,664.0,VA,2 years,MORTGAGE,Verified,55000.0,Charged Off
311.36,debt_consolidation,Individual,11.99,311.36,14000.0,28188.0,1.0,0.0,0.0,B,9.0,89.5,23.0,675.0,679.0,VA,3 years,RENT,Verified,67000.0,Current
204.03,credit_card,Individual,9.17,213.17,6400.0,7250.0,1.0,0.0,1.0,B,19.0,66.5,28.0,665.0,669.0,IN,10+ years,MORTGAGE,Verified,65000.0,Fully Paid
135.39,medical,Individual,9.93,135.39,4200.0,3036.0,0.0,0.0,0.0,B,5.0,97.9,24.0,675.0,679.0,MO,7 years,OWN,Verified,90000.0,Current
415.32,credit_card,Individual,19.03,415.32,16000.0,29264.0,0.0,0.0,2.0,D,19.0,49.9,34.0,660.0,664.0,NC,10+ years,MORTGAGE,Source Verified,45000.0,Late (31-120 days)
1221.7,debt_consolidation,Individual,9.75,7183.99,38000.0,15767.0,0.0,0.0,4.0,B,13.0,40.5,29.0,725.0,729.0,TX,10+ years,MORTGAGE,Source Verified,167000.0,Fully Paid
485.46,debt_consolidation,Individual,16.55,485.46,19725.0,16290.0,0.0,0.0,5.0,D,18.0,68.7,40.0,680.0,684.0,LA,4 years,MORTGAGE,Source Verified,119080.0,Current
468.94,credit_card,Individual,7.84,468.94,15000.0,25227.0,2.0,1.0,8.0,A,13.0,46.1,45.0,705.0,709.0,VT,5 years,MORTGAGE,Not Verified,75000.0,Current
436.6,debt_consolidation,Individual,5.31,436.6,14500.0,11953.0,0.0,0.0,0.0,A,8.0,23.6,11.0,715.0,719.0,MN,10+ years,RENT,Not Verified,42000.0,Current
307.93,debt_consolidation,Individual,18.49,307.93,12000.0,15108.0,0.0,0.0,0.0,E,15.0,92.1,42.0,660.0,664.0,NY,1 year,RENT,Source Verified,112000.0,Current
199.43,debt_consolidation,Individual,12.05,3657.55,6000.0,14930.0,1.0,0.0,0.0,C,12.0,67.6,23.0,670.0,674.0,FL,2 years,RENT,Source Verified,52000.0,Fully Paid
84.83,debt_consolidation,Individual,13.49,95.98,2500.0,3473.0,0.0,0.0,,C,6.0,68.1,6.0,685.0,689.0,WA,4 years,RENT,Not Verified,27200.0,Fully Paid
180.69,other,Individual,17.97,180.69,5000.0,10196.0,0.0,1.0,0.0,D,3.0,62.9,6.0,740.0,744.0,KS,,OWN,Not Verified,32000.0,Current
761.8,credit_card,Joint App,6.11,761.8,25000.0,16133.0,0.0,0.0,0.0,A,7.0,26.9,11.0,765.0,769.0,PA,7 years,MORTGAGE,Not Verified,60000.0,Current
253.64,debt_consolidation,Individual,12.79,253.64,11200.0,4188.0,3.0,1.0,0.0,C,9.0,58.2,15.0,660.0,664.0,WI,10+ years,MORTGAGE,Not Verified,49000.0,Current
172.01,debt_consolidation,Individual,14.46,172.01,5000.0,6740.0,0.0,0.0,0.0,C,9.0,53.1,21.0,670.0,674.0,NY,10+ years,OWN,Verified,22000.0,Current
1229.79,debt_consolidation,Individual,6.71,1229.79,40000.0,63639.0,0.0,0.0,2.0,A,18.0,66.6,43.0,675.0,679.0,PA,10+ years,MORTGAGE,Verified,120000.0,Current
447.38,debt_consolidation,Individual,12.49,447.38,13375.0,19964.0,0.0,0.0,5.0,B,16.0,54.8,28.0,675.0,679.0,VA,5 years,MORTGAGE,Not Verified,55000.0,Charged Off
407.52,credit_card,Individual,6.99,10914.24,13200.0,22408.0,0.0,1.0,6.0,A,12.0,38.8,39.0,725.0,729.0,WI,< 1 year,MORTGAGE,Source Verified,65000.0,Fully Paid
415.93,credit_card,Individual,14.99,415.93,12000.0,8300.0,0.0,4.0,2.0,C,10.0,48.3,17.0,670.0,674.0,IL,< 1 year,MORTGAGE,Source Verified,50000.0,Current
470.67,credit_card,Individual,8.39,7604.57,23000.0,58329.0,0.0,0.0,1.0,A,18.0,46.9,29.0,710.0,714.0,MI,7 years,MORTGAGE,Source Verified,100000.0,Fully Paid
1084.43,debt_consolidation,Individual,17.99,1084.43,30000.0,50945.0,0.0,1.0,1.0,D,8.0,114.0,10.0,675.0,679.0,WA,8 years,MORTGAGE,Verified,115000.0,Current
101.48,other,Individual,10.99,0.11,3100.0,4606.0,0.0,0.0,0.0,B,4.0,92.1,7.0,700.0,704.0,IL,10+ years,OWN,Verified,31976.0,Fully Paid
647.48,home_improvement,Individual,22.35,23479.16,23275.0,37845.0,0.0,0.0,2.0,E,37.0,32.1,55.0,705.0,709.0,TX,8 years,MORTGAGE,Source Verified,80000.0,Fully Paid
240.89,debt_consolidation,Individual,13.98,4935.23,7050.0,4266.0,0.0,0.0,1.0,C,11.0,56.1,32.0,660.0,664.0,CA,10+ years,OWN,Verified,62000.0,Fully Paid
327.34,credit_card,Individual,10.99,1307.34,10000.0,6345.0,0.0,2.0,0.0,B,7.0,52.9,9.0,705.0,709.0,ID,< 1 year,RENT,Source Verified,71000.0,Current
